NO;Tanggal;Kurs;
1257;7/4/2019 12:00:00 AM;14106;
1258;7/3/2019 12:00:00 AM;14160;
1259;7/2/2019 12:00:00 AM;14140;
1260;7/1/2019 12:00:00 AM;14117;
1261;6/28/2019 12:00:00 AM;14141;
1262;6/27/2019 12:00:00 AM;14180;
1263;6/26/2019 12:00:00 AM;14174;
1264;6/25/2019 12:00:00 AM;14138;
1265;6/24/2019 12:00:00 AM;14165;
1266;6/21/2019 12:00:00 AM;14116;
1267;6/20/2019 12:00:00 AM;14236;
1268;6/19/2019 12:00:00 AM;14271;
1269;6/18/2019 12:00:00 AM;14334;
1270;6/17/2019 12:00:00 AM;14346;
1271;6/14/2019 12:00:00 AM;14304;
1272;6/13/2019 12:00:00 AM;14270;
1273;6/12/2019 12:00:00 AM;14234;
1274;6/11/2019 12:00:00 AM;14258;
1275;6/10/2019 12:00:00 AM;14231;
1276;5/31/2019 12:00:00 AM;14385;
1277;5/29/2019 12:00:00 AM;14417;
1278;5/28/2019 12:00:00 AM;14380;
1279;5/27/2019 12:00:00 AM;14360;
1280;5/24/2019 12:00:00 AM;14451;
1281;5/23/2019 12:00:00 AM;14513;
1282;5/22/2019 12:00:00 AM;14488;
1283;5/21/2019 12:00:00 AM;14462;
1284;5/20/2019 12:00:00 AM;14478;
1285;5/17/2019 12:00:00 AM;14469;
1286;5/16/2019 12:00:00 AM;14458;
1287;5/15/2019 12:00:00 AM;14448;
1288;5/14/2019 12:00:00 AM;14444;
1289;5/13/2019 12:00:00 AM;14362;
1290;5/10/2019 12:00:00 AM;14347;
1291;5/9/2019 12:00:00 AM;14338;
1292;5/8/2019 12:00:00 AM;14305;
1293;5/7/2019 12:00:00 AM;14309;
1294;5/6/2019 12:00:00 AM;14308;
1295;5/3/2019 12:00:00 AM;14282;
1296;5/2/2019 12:00:00 AM;14245;
1297;4/30/2019 12:00:00 AM;14215;
1298;4/29/2019 12:00:00 AM;14188;
1299;4/26/2019 12:00:00 AM;14188;
1300;4/25/2019 12:00:00 AM;14154;
1301;4/24/2019 12:00:00 AM;14112;
1302;4/23/2019 12:00:00 AM;14080;
1303;4/22/2019 12:00:00 AM;14056;
1304;4/18/2019 12:00:00 AM;14016;
1305;4/16/2019 12:00:00 AM;14066;
1306;4/15/2019 12:00:00 AM;14067;
1307;4/12/2019 12:00:00 AM;14153;
1308;4/11/2019 12:00:00 AM;14156;
1309;4/10/2019 12:00:00 AM;14155;
1310;4/9/2019 12:00:00 AM;14150;
1311;4/8/2019 12:00:00 AM;14145;
1312;4/5/2019 12:00:00 AM;14158;
1313;4/4/2019 12:00:00 AM;14182;
1314;4/2/2019 12:00:00 AM;14237;
1315;4/1/2019 12:00:00 AM;14231;
1316;3/29/2019 12:00:00 AM;14244;
1317;3/28/2019 12:00:00 AM;14255;
1318;3/27/2019 12:00:00 AM;14202;
1319;3/26/2019 12:00:00 AM;14171;
1320;3/25/2019 12:00:00 AM;14223;
1321;3/22/2019 12:00:00 AM;14157;
1322;3/21/2019 12:00:00 AM;14102;
1323;3/20/2019 12:00:00 AM;14231;
1324;3/19/2019 12:00:00 AM;14228;
1325;3/18/2019 12:00:00 AM;14242;
1326;3/15/2019 12:00:00 AM;14310;
1327;3/14/2019 12:00:00 AM;14253;
1328;3/13/2019 12:00:00 AM;14269;
1329;3/12/2019 12:00:00 AM;14251;
1330;3/11/2019 12:00:00 AM;14324;
1331;3/8/2019 12:00:00 AM;14223;
1332;3/6/2019 12:00:00 AM;14129;
1333;3/5/2019 12:00:00 AM;14146;
1334;3/4/2019 12:00:00 AM;14149;
1335;3/1/2019 12:00:00 AM;14111;
1336;2/28/2019 12:00:00 AM;14062;
1337;2/27/2019 12:00:00 AM;14004;
1338;2/26/2019 12:00:00 AM;13990;
1339;2/25/2019 12:00:00 AM;14007;
1340;2/22/2019 12:00:00 AM;14079;
1341;2/21/2019 12:00:00 AM;14057;
1342;2/20/2019 12:00:00 AM;14055;
1343;2/19/2019 12:00:00 AM;14119;
1344;2/18/2019 12:00:00 AM;14106;
1345;2/15/2019 12:00:00 AM;14116;
1346;2/14/2019 12:00:00 AM;14093;
1347;2/13/2019 12:00:00 AM;14027;
1348;2/12/2019 12:00:00 AM;14088;
1349;2/11/2019 12:00:00 AM;13995;
1350;2/8/2019 12:00:00 AM;13992;
1351;2/7/2019 12:00:00 AM;13978;
1352;2/6/2019 12:00:00 AM;13947;
1353;2/4/2019 12:00:00 AM;13976;
1354;2/1/2019 12:00:00 AM;13978;
1355;1/31/2019 12:00:00 AM;14072;
1356;1/30/2019 12:00:00 AM;14112;
1357;1/29/2019 12:00:00 AM;14098;
1358;1/28/2019 12:00:00 AM;14038;
1359;1/25/2019 12:00:00 AM;14163;
1360;1/24/2019 12:00:00 AM;14141;
1361;1/23/2019 12:00:00 AM;14188;
1362;1/22/2019 12:00:00 AM;14221;
1363;1/21/2019 12:00:00 AM;14212;
1364;1/18/2019 12:00:00 AM;14182;
1365;1/17/2019 12:00:00 AM;14158;
1366;1/16/2019 12:00:00 AM;14154;
1367;1/15/2019 12:00:00 AM;14084;
1368;1/14/2019 12:00:00 AM;14052;
1369;1/11/2019 12:00:00 AM;14076;
1370;1/10/2019 12:00:00 AM;14093;
1371;1/9/2019 12:00:00 AM;14120;
1372;1/8/2019 12:00:00 AM;14031;
1373;1/7/2019 12:00:00 AM;14105;
1374;1/4/2019 12:00:00 AM;14350;
1375;1/3/2019 12:00:00 AM;14474;
1376;1/2/2019 12:00:00 AM;14465;
1377;12/31/2018 12:00:00 AM;14481;
1378;12/28/2018 12:00:00 AM;14542;
1379;12/27/2018 12:00:00 AM;14563;
1380;12/26/2018 12:00:00 AM;14602;
1381;12/21/2018 12:00:00 AM;14480;
1382;12/20/2018 12:00:00 AM;14499;
1383;12/19/2018 12:00:00 AM;14380;
1384;12/18/2018 12:00:00 AM;14523;
1385;12/17/2018 12:00:00 AM;14617;
1386;12/14/2018 12:00:00 AM;14538;
1387;12/13/2018 12:00:00 AM;14536;
1388;12/12/2018 12:00:00 AM;14577;
1389;12/11/2018 12:00:00 AM;14613;
1390;12/10/2018 12:00:00 AM;14517;
1391;12/7/2018 12:00:00 AM;14539;
1392;12/6/2018 12:00:00 AM;14507;
1393;12/5/2018 12:00:00 AM;14383;
1394;12/4/2018 12:00:00 AM;14293;
1395;12/3/2018 12:00:00 AM;14252;
1396;11/30/2018 12:00:00 AM;14339;
1397;11/29/2018 12:00:00 AM;14408;
1398;11/28/2018 12:00:00 AM;14535;
1399;11/27/2018 12:00:00 AM;14504;
1400;11/26/2018 12:00:00 AM;14551;
1401;11/23/2018 12:00:00 AM;14552;
1402;11/22/2018 12:00:00 AM;14592;
1403;11/21/2018 12:00:00 AM;14618;
1404;11/19/2018 12:00:00 AM;14586;
1405;11/16/2018 12:00:00 AM;14594;
1406;11/15/2018 12:00:00 AM;14764;
1407;11/14/2018 12:00:00 AM;14755;
1408;11/13/2018 12:00:00 AM;14895;
1409;11/12/2018 12:00:00 AM;14747;
1410;11/9/2018 12:00:00 AM;14632;
1411;11/8/2018 12:00:00 AM;14651;
1412;11/7/2018 12:00:00 AM;14764;
1413;11/6/2018 12:00:00 AM;14891;
1414;11/5/2018 12:00:00 AM;14972;
1415;11/2/2018 12:00:00 AM;15089;
1416;11/1/2018 12:00:00 AM;15195;
1417;10/31/2018 12:00:00 AM;15227;
1418;10/30/2018 12:00:00 AM;15237;
1419;10/29/2018 12:00:00 AM;15218;
1420;10/26/2018 12:00:00 AM;15207;
1421;10/25/2018 12:00:00 AM;15210;
1422;10/24/2018 12:00:00 AM;15193;
1423;10/23/2018 12:00:00 AM;15208;
1424;10/22/2018 12:00:00 AM;15192;
1425;10/19/2018 12:00:00 AM;15221;
1426;10/18/2018 12:00:00 AM;15187;
1427;10/17/2018 12:00:00 AM;15178;
1428;10/16/2018 12:00:00 AM;15206;
1429;10/15/2018 12:00:00 AM;15246;
1430;10/12/2018 12:00:00 AM;15194;
1431;10/11/2018 12:00:00 AM;15253;
1432;10/10/2018 12:00:00 AM;15215;
1433;10/9/2018 12:00:00 AM;15233;
1434;10/8/2018 12:00:00 AM;15193;
1435;10/5/2018 12:00:00 AM;15182;
1436;10/4/2018 12:00:00 AM;15133;
1437;10/3/2018 12:00:00 AM;15088;
1438;10/2/2018 12:00:00 AM;14988;
1439;10/1/2018 12:00:00 AM;14905;
1440;9/28/2018 12:00:00 AM;14929;
1441;9/27/2018 12:00:00 AM;14919;
1442;9/26/2018 12:00:00 AM;14938;
1443;9/25/2018 12:00:00 AM;14893;
1444;9/24/2018 12:00:00 AM;14865;
1445;9/21/2018 12:00:00 AM;14824;
1446;9/20/2018 12:00:00 AM;14839;
1447;9/19/2018 12:00:00 AM;14896;
1448;9/18/2018 12:00:00 AM;14908;
1449;9/17/2018 12:00:00 AM;14859;
1450;9/14/2018 12:00:00 AM;14835;
1451;9/13/2018 12:00:00 AM;14794;
1452;9/12/2018 12:00:00 AM;14863;
1453;9/10/2018 12:00:00 AM;14835;
1454;9/7/2018 12:00:00 AM;14884;
1455;9/6/2018 12:00:00 AM;14891;
1456;9/5/2018 12:00:00 AM;14927;
1457;9/4/2018 12:00:00 AM;14840;
1458;9/3/2018 12:00:00 AM;14767;
1459;8/31/2018 12:00:00 AM;14711;
1460;8/30/2018 12:00:00 AM;14655;
1461;8/29/2018 12:00:00 AM;14643;
1462;8/28/2018 12:00:00 AM;14614;
1463;8/27/2018 12:00:00 AM;14610;
1464;8/24/2018 12:00:00 AM;14655;
1465;8/23/2018 12:00:00 AM;14620;
1466;8/21/2018 12:00:00 AM;14568;
1467;8/20/2018 12:00:00 AM;14578;
1468;8/16/2018 12:00:00 AM;14619;
1469;8/15/2018 12:00:00 AM;14621;
1470;8/14/2018 12:00:00 AM;14625;
1471;8/13/2018 12:00:00 AM;14583;
1472;8/10/2018 12:00:00 AM;14437;
1473;8/9/2018 12:00:00 AM;14422;
1474;8/8/2018 12:00:00 AM;14439;
1475;8/7/2018 12:00:00 AM;14485;
1476;8/6/2018 12:00:00 AM;14481;
1477;8/3/2018 12:00:00 AM;14503;
1478;8/2/2018 12:00:00 AM;14446;
1479;8/1/2018 12:00:00 AM;14442;
1480;7/31/2018 12:00:00 AM;14413;
1481;7/30/2018 12:00:00 AM;14409;
1482;7/27/2018 12:00:00 AM;14483;
1483;7/26/2018 12:00:00 AM;14443;
1484;7/25/2018 12:00:00 AM;14515;
1485;7/24/2018 12:00:00 AM;14541;
1486;7/23/2018 12:00:00 AM;14454;
1487;7/20/2018 12:00:00 AM;14520;
1488;7/19/2018 12:00:00 AM;14418;
1489;7/18/2018 12:00:00 AM;14406;
1490;7/17/2018 12:00:00 AM;14391;
1491;7/16/2018 12:00:00 AM;14396;
1492;7/13/2018 12:00:00 AM;14358;
1493;7/12/2018 12:00:00 AM;14435;
1494;7/11/2018 12:00:00 AM;14391;
1495;7/10/2018 12:00:00 AM;14326;
1496;7/9/2018 12:00:00 AM;14332;
1497;7/6/2018 12:00:00 AM;14409;
1498;7/5/2018 12:00:00 AM;14387;
1499;7/4/2018 12:00:00 AM;14343;
1500;7/3/2018 12:00:00 AM;14418;
1501;7/2/2018 12:00:00 AM;14331;
1502;6/29/2018 12:00:00 AM;14404;
1503;6/28/2018 12:00:00 AM;14271;
1504;6/26/2018 12:00:00 AM;14163;
1505;6/25/2018 12:00:00 AM;14105;
1506;6/22/2018 12:00:00 AM;14102;
1507;6/21/2018 12:00:00 AM;14090;
1508;6/8/2018 12:00:00 AM;13902;
1509;6/7/2018 12:00:00 AM;13868;
1510;6/6/2018 12:00:00 AM;13875;
1511;6/5/2018 12:00:00 AM;13887;
1512;6/4/2018 12:00:00 AM;13872;
1513;5/31/2018 12:00:00 AM;13951;
1514;5/30/2018 12:00:00 AM;14032;
1515;5/28/2018 12:00:00 AM;14065;
1516;5/25/2018 12:00:00 AM;14166;
1517;5/24/2018 12:00:00 AM;14205;
1518;5/23/2018 12:00:00 AM;14192;
1519;5/22/2018 12:00:00 AM;14178;
1520;5/21/2018 12:00:00 AM;14176;
1521;5/18/2018 12:00:00 AM;14107;
1522;5/17/2018 12:00:00 AM;14074;
1523;5/16/2018 12:00:00 AM;14094;
1524;5/15/2018 12:00:00 AM;14020;
1525;5/14/2018 12:00:00 AM;13976;
1526;5/11/2018 12:00:00 AM;14048;
1527;5/9/2018 12:00:00 AM;14074;
1528;5/8/2018 12:00:00 AM;14036;
1529;5/7/2018 12:00:00 AM;13956;
1530;5/4/2018 12:00:00 AM;13943;
1531;5/3/2018 12:00:00 AM;13965;
1532;5/2/2018 12:00:00 AM;13936;
1533;4/30/2018 12:00:00 AM;13877;
1534;4/27/2018 12:00:00 AM;13879;
1535;4/26/2018 12:00:00 AM;13930;
1536;4/25/2018 12:00:00 AM;13888;
1537;4/24/2018 12:00:00 AM;13900;
1538;4/23/2018 12:00:00 AM;13894;
1539;4/20/2018 12:00:00 AM;13804;
1540;4/19/2018 12:00:00 AM;13778;
1541;4/18/2018 12:00:00 AM;13770;
1542;4/17/2018 12:00:00 AM;13770;
1543;4/16/2018 12:00:00 AM;13766;
1544;4/13/2018 12:00:00 AM;13753;
1545;4/12/2018 12:00:00 AM;13763;
1546;4/11/2018 12:00:00 AM;13747;
1547;4/10/2018 12:00:00 AM;13759;
1548;4/9/2018 12:00:00 AM;13771;
1549;4/6/2018 12:00:00 AM;13771;
1550;4/5/2018 12:00:00 AM;13767;
1551;4/4/2018 12:00:00 AM;13760;
1552;4/3/2018 12:00:00 AM;13765;
1553;4/2/2018 12:00:00 AM;13750;
1554;3/29/2018 12:00:00 AM;13756;
1555;3/28/2018 12:00:00 AM;13745;
1556;3/27/2018 12:00:00 AM;13708;
1557;3/26/2018 12:00:00 AM;13776;
1558;3/23/2018 12:00:00 AM;13780;
1559;3/22/2018 12:00:00 AM;13737;
1560;3/21/2018 12:00:00 AM;13759;
1561;3/20/2018 12:00:00 AM;13761;
1562;3/19/2018 12:00:00 AM;13765;
1563;3/16/2018 12:00:00 AM;13765;
1564;3/15/2018 12:00:00 AM;13748;
1565;3/14/2018 12:00:00 AM;13739;
1566;3/13/2018 12:00:00 AM;13757;
1567;3/12/2018 12:00:00 AM;13768;
1568;3/9/2018 12:00:00 AM;13794;
1569;3/8/2018 12:00:00 AM;13774;
1570;3/7/2018 12:00:00 AM;13763;
1571;3/6/2018 12:00:00 AM;13750;
1572;3/5/2018 12:00:00 AM;13740;
1573;3/2/2018 12:00:00 AM;13746;
1574;3/1/2018 12:00:00 AM;13793;
1575;2/28/2018 12:00:00 AM;13707;
1576;2/27/2018 12:00:00 AM;13650;
1577;2/26/2018 12:00:00 AM;13659;
1578;2/23/2018 12:00:00 AM;13670;
1579;2/22/2018 12:00:00 AM;13665;
1580;2/21/2018 12:00:00 AM;13582;
1581;2/20/2018 12:00:00 AM;13573;
1582;2/19/2018 12:00:00 AM;13541;
1583;2/15/2018 12:00:00 AM;13570;
1584;2/14/2018 12:00:00 AM;13657;
1585;2/13/2018 12:00:00 AM;13644;
1586;2/12/2018 12:00:00 AM;13609;
1587;2/9/2018 12:00:00 AM;13643;
1588;2/8/2018 12:00:00 AM;13602;
1589;2/7/2018 12:00:00 AM;13533;
1590;2/6/2018 12:00:00 AM;13578;
1591;2/5/2018 12:00:00 AM;13498;
1592;2/2/2018 12:00:00 AM;13428;
1593;2/1/2018 12:00:00 AM;13402;
1594;1/31/2018 12:00:00 AM;13413;
1595;1/30/2018 12:00:00 AM;13398;
1596;1/29/2018 12:00:00 AM;13327;
1597;1/26/2018 12:00:00 AM;13303;
1598;1/25/2018 12:00:00 AM;13290;
1599;1/24/2018 12:00:00 AM;13321;
1600;1/23/2018 12:00:00 AM;13318;
1601;1/22/2018 12:00:00 AM;13334;
1602;1/19/2018 12:00:00 AM;13331;
1603;1/18/2018 12:00:00 AM;13365;
1604;1/17/2018 12:00:00 AM;13323;
1605;1/16/2018 12:00:00 AM;13333;
1606;1/15/2018 12:00:00 AM;13330;
1607;1/12/2018 12:00:00 AM;13362;
1608;1/11/2018 12:00:00 AM;13427;
1609;1/10/2018 12:00:00 AM;13449;
1610;1/9/2018 12:00:00 AM;13428;
1611;1/8/2018 12:00:00 AM;13397;
1612;1/5/2018 12:00:00 AM;13405;
1613;1/4/2018 12:00:00 AM;13474;
1614;1/3/2018 12:00:00 AM;13498;
1615;1/2/2018 12:00:00 AM;13542;
