reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
c23d2aaf-05c5-490e-8ff2-a50ec5013343,YT_ ahad,https://play-lh.googleusercontent.com/a-/ALV-UjXMEO39x3n25ZWTHDCoMILWW-Vgsmfd8CvY0lLEfEt76vQKa0s,Dh ga beres,1,0,6.8.1,2024-11-20 11:01:39,,,6.8.1
e328ad0a-1459-48ba-b013-c6fd797f41e8,Sintya Saula,https://play-lh.googleusercontent.com/a/ACg8ocJGOxwgz9HLEgYjfDwlmi6XdysIsv6TTTW6V95fKKQLv7j7ig=mo,ke logout sendiri terus,1,0,,2024-11-20 10:06:31,,,
b6db45fc-1095-49d0-a330-c19aba3a692e,Ahmad Nur,https://play-lh.googleusercontent.com/a/ACg8ocLYWkVhCF-tT3Tc-Q-0oeI57w7YubWni7ZbRMRHV3q3dZTrbaE=mo,Kenapa ya jam kereta skrng tidak sama dan telat. 3 hari kejadian di kereta bengawan dan argo cirebhon. Mengalami keterlambataan sampai di tujuan. Semoga kedepan lebih tepat waktu lagi samangat kai,3,0,6.8.1,2024-11-20 10:05:59,"Hi kak, mohon maaf bisa diinfokan dengan jelas kendalanya seperti apa? apabila perlu bantuan silahkan bisa menghubungi CC 121 atau Customer Service di stasiun terdekat, terima kasih.",2023-09-05 02:31:47,6.8.1
48bdcd40-d6c1-400a-ad50-438bb5785ec3,Noviana Indriani,https://play-lh.googleusercontent.com/a/ACg8ocKl8tiQoi2g9qkoilgOK3hC4prLGP6NR4rS8qZj-ZoiuMRC6Q=mo,aplikasi kntl,1,0,6.8.1,2024-11-20 09:15:34,,,6.8.1
35f20e5b-ec4f-41c2-8621-e7dc4596df2e,Anisa Persia,https://play-lh.googleusercontent.com/a-/ALV-UjUfRsgjfMJqk2eN4tvXxYGtuWbADU_5FnVUHuJ7QK2aeSPEx3fr,Petugas KAI tdak punya SPO yg baik untuk keberangkatan penumpang..bisa2nya kami sekeluarga mau ke bandara yogya disuruh menunggu di tempt yg sama dengan penumpang tujuan surabaya..alhasil kami trsesat di Klaten dan ketinggalan pesawat...sudah 3 minggu namun belum ada penyelesaian komplen saya...sungguh mengecewakan...,1,0,6.8.1,2024-11-20 07:21:23,,,6.8.1
000b9d04-0977-4c2d-9674-faea987fc211,Bagas Rohmatulloh,https://play-lh.googleusercontent.com/a/ACg8ocKeGhhUDe2t0R3JGDn_2JxIzjJ8S0qSC9LOfL2GQZz236lHjQ=mo,"Saldo kai acces lama sekali masuknya, saldo masuk tidak bisa dipakai, selalu time out",1,0,,2024-11-20 07:07:55,,,
9db1c6dc-3e97-4164-9879-e43d97ea3b4f,yulia sundari harahap,https://play-lh.googleusercontent.com/a-/ALV-UjVz95C18i4GFHDxGVlaulPVLzOMT4qxKCiTygVCzGhipHVicH_y,Jelek. Suruh update akun Basic. 30x di coba upgrade ga bisa bisa. Mau pesan tiket gak bisa. Uda uninstall. Install lagi. Gak ngerti mau nya apa,1,1,6.8.1,2024-11-20 05:20:27,,,6.8.1
d7cf6fb5-7a97-42c5-a05f-04da54b03511,Lana Azkia,https://play-lh.googleusercontent.com/a-/ALV-UjWgo2118AaV9xSk6jkblRvXIQKXc5el49p3mxRo3JdocTcDm4e4,"Kapan si aplikasi pemerintah bener? Ini ditinggal liat otp di email, balik ke app kai halamannya kembali ke awal daftar. Gitu aja terus gk pernah bener. Udah berbulan2 masih sama aja akhirnya gk pernah daftar. Payah.",1,0,6.8.1,2024-11-20 04:18:03,,,6.8.1
01a2d834-7c18-4b98-95d0-8dd1b3752f8e,Anggraini Putri,https://play-lh.googleusercontent.com/a/ACg8ocLn_FqlocKq5t49u0apVyg-doFIH34Bo3XI-kp4BiTwOTT-mQ=mo,mau cek jadwal krl loading lama sekali,3,0,,2024-11-20 02:52:52,,,
030aac1e-227f-4c29-99ec-ec3268d21afc,Siti Syaadah,https://play-lh.googleusercontent.com/a/ACg8ocJk3tdlTz0-kL8Hd6LtoztlU9PHp09QDJWYX-H3JkY_CyaYAQ=mo,Ok,5,0,6.8.1,2024-11-20 02:49:50,,,6.8.1
4162eaa4-c375-4a94-bfae-80f69230f94d,Riyan Dwi Putra,https://play-lh.googleusercontent.com/a-/ALV-UjU3cWd6FSrOXk0tjRD1mo33e_KfgdLFkOd-AirOYxDTBX8q9iQ,Eror terus gabisa cek jadwal CL,2,0,6.8.1,2024-11-20 02:47:55,,,6.8.1
62aacfd7-8354-4550-83a9-8c5de2056d35,Rafli Ali,https://play-lh.googleusercontent.com/a/ACg8ocIENv9nFGZcWEFKwIsGoqr2ejNBefA4j6wenoUcOb8GNkOxXCw=mo,Ga responsive apknya,1,0,6.8.1,2024-11-20 02:27:14,,,6.8.1
da3f8101-4871-4fa5-b901-8b9ef0a7d88c,Putra Aji Oktavianus,https://play-lh.googleusercontent.com/a/ACg8ocKSOXUPT7_FQjXNl82IZO1CPiBIs1L7Yw0i2Z6TY65uwWmGhA=mo,"Tolong bugs nya diperbaiki, susah masuk kalau sdh minta update, utk username pasword minta ulang",1,0,6.8.1,2024-11-20 01:31:57,,,6.8.1
5d39fef3-8a73-4dd1-a8f3-e750e66bff37,Fuji Rahayu,https://play-lh.googleusercontent.com/a/ACg8ocLkJGCeX4vfkRCydm09nKoNj7OBwFt9zDHa5dl69Km4FoigSQ=mo,susah masukin otp nya udah ganti akun beberapa kali gimana mau naik kereta apinya.. semoga selalu terakses di pedesaan juga susah banget untuk registrasi susah banget,2,0,6.8.1,2024-11-20 01:20:53,,,6.8.1
9166b3a9-485e-4a59-b8ea-c0e0fa093fcc,Bayu widisantoso,https://play-lh.googleusercontent.com/a-/ALV-UjW8BqHP7O6VchvWU8WpNLRdfSYifSNwEKULHFj5tnfyk9PMwzK7pA,"👎👎👎👎👎👎👎👎, di butuhin lemoteee apk, gak di butuhin cepett exploringg, sengajaaa gak bisa order di jam kerja?, it nya nih harus di waspadai...",1,0,6.8.1,2024-11-20 01:17:12,,,6.8.1
d40b639c-2447-46ca-8294-90eb92a3f4ae,Ir Sutrisno Darmomihardjo,https://play-lh.googleusercontent.com/a/ACg8ocK-TZ8Qwu5C8UvtJQ4Mln8SLx6o0vVz_GbOVH5scjTn59mE_A=mo,Pelayanan oke,5,0,6.7.0,2024-11-20 00:56:38,,,6.7.0
39a39cda-29a0-4a08-bcf6-27f444170212,anastasia prameswari,https://play-lh.googleusercontent.com/a-/ALV-UjXO8g4j2WbCuS3575N0pYr4UOx63CchFW3Hk-HM6REVMP9E6zg,"Tolong ya KAI, web developmentnya dievaluasi dan diperbaiki lagi. Capek bgt aplk error sampe ketinggalan KERETA!! Cuma krn loading lama bgt. Manding pake aplk pihak ke-3 drpd punya KAI'nya langsung. Nunggu loading doang udh tiket hangus,kejar-kejaran waktu, dan pake aplk lain disana harga lebih murah. Pdhl aku udh bayar lebih mahal drpd pake aplk pihak ke-3.",1,0,,2024-11-20 00:48:49,,,
